Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;VisitedMethod;ReachableMethods;CallRecursion;FieldLoop;MaxAccessPath;MaxMemory
ideal;IO;ForwardQuery: (<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)> $r4.<init>(r1),$r4 (InOutUtil.serialize) Value: specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1));specialinvoke $r4.<java.io.ObjectOutputStream: void <init>(java.io.OutputStream)>(r1);<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;false;199;1830;32;6016;true;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)> $r5.<init>($r7),$r5 (HSQLClientConnection.openConnection) Value: specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7));specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;602778;96665;641;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)> r0.<init>(r1,r2,r3,z0,r4),r0 (RowOutputTextQuoted.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>(r1, r2, r3, z0, r4));specialinvoke r0.<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>(r1, r2, r3, z0, r4);<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>;org.hsqldb.rowio.RowOutputTextQuoted;false;false;7;54;9;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputBase: void <init>(int)> r0.<init>(i0),r0 (RowOutputBase.<init>) Value: specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0));specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>(i0);<org.hsqldb.rowio.RowOutputBase: void <init>(int)>;org.hsqldb.rowio.RowOutputBase;false;false;20;363;11;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)> $r3.<init>(),$r3 (InOutUtil.serialize) Value: specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>());specialinvoke $r3.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>()>();<org.hsqldb.lib.InOutUtil: byte[] serialize(java.io.Serializable)>;org.hsqldb.lib.InOutUtil;false;false;30180;6468;80;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptWriterBinary: void initBuffers()> $r1.<init>(),$r1 (ScriptWriterBinary.initBuffers) Value: specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>());specialinvoke $r1.<org.hsqldb.rowio.RowOutputBinary: void <init>()>();<org.hsqldb.scriptio.ScriptWriterBinary: void initBuffers()>;org.hsqldb.scriptio.ScriptWriterBinary;false;false;15247;3626;103;6016;false;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])> r0.<init>(),r0 (HsqlByteArrayInputStream.<init>) Value: specialinvoke r0.<java.io.InputStream: void <init>()>());specialinvoke r0.<java.io.InputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayInputStream: void <init>(byte[])>;org.hsqldb.lib.HsqlByteArrayInputStream;false;true;821963;114054;1104;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputBinary: void <init>()> r0.<init>(),r0 (RowInputBinary.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>()>());specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>()>();<org.hsqldb.rowio.RowInputBinary: void <init>()>;org.hsqldb.rowio.RowInputBinary;false;false;4053;2135;97;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputTextLog: void <init>()> r0.<init>($r1),r0 (RowInputTextLog.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1));specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);<org.hsqldb.rowio.RowInputTextLog: void <init>()>;org.hsqldb.rowio.RowInputTextLog;false;false;125;1822;80;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.ZipUnzipFile: void decompressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)> $r4.<init>($r5,$r6),$r4 (ZipUnzipFile.decompressFile) Value: specialinvoke $r4.<java.util.zip.InflaterInputStream: void <init>(java.io.InputStream,java.util.zip.Inflater)>($r5, $r6));specialinvoke $r4.<java.util.zip.InflaterInputStream: void <init>(java.io.InputStream,java.util.zip.Inflater)>($r5, $r6);<org.hsqldb.lib.ZipUnzipFile: void decompressFile(java.lang.String,java.lang.String,org.hsqldb.lib.FileAccess)>;org.hsqldb.lib.ZipUnzipFile;false;false;69;266;6;6016;true;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptReaderText: void <init>(org.hsqldb.Database,java.lang.String)> $r3.<init>(),$r3 (ScriptReaderText.<init>) Value: specialinvoke $r3.<org.hsqldb.rowio.RowInputTextLog: void <init>()>());specialinvoke $r3.<org.hsqldb.rowio.RowInputTextLog: void <init>()>();<org.hsqldb.scriptio.ScriptReaderText: void <init>(org.hsqldb.Database,java.lang.String)>;org.hsqldb.scriptio.ScriptReaderText;false;false;194;1886;79;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputBase: void <init>()> r0.<init>($r1),r0 (RowInputBase.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1));specialinvoke r0.<org.hsqldb.rowio.RowInputBase: void <init>(byte[])>($r1);<org.hsqldb.rowio.RowInputBase: void <init>()>;org.hsqldb.rowio.RowInputBase;false;false;4323;3155;106;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)> r0.<init>(r1,r2,r3,z0),r0 (RowInputTextQuoted.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>(r1, r2, r3, z0));specialinvoke r0.<org.hsqldb.rowio.RowInputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>(r1, r2, r3, z0);<org.hsqldb.rowio.RowInputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean)>;org.hsqldb.rowio.RowInputTextQuoted;false;false;6;86;9;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])> r0.<init>(r1),r0 (RowOutputBase.<init>) Value: specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1));specialinvoke r0.<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(byte[])>(r1);<org.hsqldb.rowio.RowOutputBase: void <init>(byte[])>;org.hsqldb.rowio.RowOutputBase;false;true;600065;85220;707;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)> $r9.<init>($r11),$r9 (HSQLClientConnection.openConnection) Value: specialinvoke $r9.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r11));specialinvoke $r9.<java.io.BufferedInputStream: void <init>(java.io.InputStream)>($r11);<org.hsqldb.HSQLClientConnection: void openConnection(java.lang.String,int,boolean)>;org.hsqldb.HSQLClientConnection;false;true;600039;86562;625;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)> r0.<init>(),r0 (HsqlByteArrayOutputStream.<init>) Value: specialinvoke r0.<java.io.OutputStream: void <init>()>());specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.hsqldb.lib.HsqlByteArrayOutputStream: void <init>(int)>;org.hsqldb.lib.HsqlByteArrayOutputStream;false;false;135628;11454;211;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.persist.TextCache: void initBuffers()> $r5.<init>($r9,$r8,$r7,$z2,$r6),$r5 (TextCache.initBuffers) Value: specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6));specialinvoke $r5.<org.hsqldb.rowio.RowOutputTextQuoted: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>($r9, $r8, $r7, $z2, $r6);<org.hsqldb.persist.TextCache: void initBuffers()>;org.hsqldb.persist.TextCache;false;true;600018;58905;361;6016;true;true;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)> r0.<init>(),r0 (RowOutputText.<init>) Value: specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>());specialinvoke r0.<org.hsqldb.rowio.RowOutputBase: void <init>()>();<org.hsqldb.rowio.RowOutputText: void <init>(java.lang.String,java.lang.String,java.lang.String,boolean,java.lang.String)>;org.hsqldb.rowio.RowOutputText;false;false;12;134;11;6016;false;false;0;0;
ideal;IO;ForwardQuery: (<org.hsqldb.scriptio.ScriptWriterText: void initBuffers()> $r1.<init>(),$r1 (ScriptWriterText.initBuffers) Value: specialinvoke $r1.<org.hsqldb.rowio.RowOutputTextLog: void <init>()>());specialinvoke $r1.<org.hsqldb.rowio.RowOutputTextLog: void <init>()>();<org.hsqldb.scriptio.ScriptWriterText: void initBuffers()>;org.hsqldb.scriptio.ScriptWriterText;false;false;29186;2978;93;6016;true;true;0;0;
