Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IO;$r3 @ specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>(int)>(8192);specialinvoke $r3.<java.io.ByteArrayOutputStream: void <init>(int)>(8192);<org.python.core.FileUtil: byte[] readBytes(java.io.InputStream)>;org.python.core.FileUtil;false;false;98;84;16;82;5;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r2 @ specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r2.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.compiler.ConstantPool: void <init>()>;org.python.compiler.ConstantPool;false;true;613336;10538577;613336;0;918;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1);specialinvoke r0.<java.io.FilterOutputStream: void <init>(java.io.OutputStream)>(r1);<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeeOutputStream;false;false;247;2004;93;154;41;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r5 @ specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r6);specialinvoke $r5.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r6);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;3208;763;3208;0;33;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r9 @ specialinvoke $r9.<java.io.FileOutputStream: void <init>(java.io.File)>(r5);specialinvoke $r9.<java.io.FileOutputStream: void <init>(java.io.File)>(r5);<org.python.core.Py: void saveClassFile(java.lang.String,java.io.ByteArrayOutputStream)>;org.python.core.Py;false;true;5364;158;5364;0;9;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>();specialinvoke $r4.<java.io.ByteArrayOutputStream: void <init>()>();<org.python.core.Py: org.python.core.PyCode compile_flags(org.python.parser.ast.modType,java.lang.String,java.lang.String,boolean,boolean,org.python.core.CompilerFlags)>;org.python.core.Py;false;false;398232;611;398094;138;34;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r7);specialinvoke $r6.<java.io.DataOutputStream: void <init>(java.io.OutputStream)>($r7);<org.python.compiler.Code: void <init>(java.lang.String,org.python.compiler.ConstantPool,boolean)>;org.python.compiler.Code;false;true;602126;12586891;602126;0;864;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r16 @ specialinvoke $r16.<org.python.core.StdoutWrapper: void <init>()>();specialinvoke $r16.<org.python.core.StdoutWrapper: void <init>()>();<org.python.core.PySystemState: void initStaticFields()>;org.python.core.PySystemState;false;false;2212;22468;1406;806;677;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r4 @ specialinvoke $r4.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1);specialinvoke $r4.<java.io.PrintStream: void <init>(java.io.OutputStream)>(r1);<org.python.core.PyException: java.lang.String toString()>;org.python.core.PyException;false;true;619079;11027061;619079;0;563;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r3 @ specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2);specialinvoke $r3.<dacapo.TeeOutputStream: void <init>(java.io.OutputStream,java.io.File)>(r1, r2);<dacapo.TeePrintStream: void <init>(java.io.OutputStream,java.io.File)>;dacapo.TeePrintStream;false;false;151;1999;40;111;40;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r12 @ specialinvoke $r12.<java.io.FileOutputStream: void <init>(java.io.File)>(r4);specialinvoke $r12.<java.io.FileOutputStream: void <init>(java.io.File)>(r4);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;true;2355;663;2355;0;28;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.FileOutputStream: void <init>(java.io.File)>(r1);specialinvoke $r6.<java.io.FileOutputStream: void <init>(java.io.File)>(r1);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outOpenIndex()>;org.python.core.CachedJarsPackageManager;false;true;4964;1204;4964;0;37;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r6 @ specialinvoke $r6.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);specialinvoke $r6.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream)>($r7);<org.python.core.CachedJarsPackageManager: java.io.DataOutputStream outCreateCacheFile(org.python.core.CachedJarsPackageManager$JarXEntry,boolean)>;org.python.core.CachedJarsPackageManager;false;true;14346;768;14346;0;33;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;$r13 @ specialinvoke $r13.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r5, 2048);specialinvoke $r13.<java.io.BufferedOutputStream: void <init>(java.io.OutputStream,int)>(r5, 2048);<dacapo.Benchmark: void unpackZipStream(java.io.BufferedInputStream,java.io.File)>;dacapo.Benchmark;false;false;104;182;18;86;8;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
ideal-ap;IO;r0 @ specialinvoke r0.<java.io.OutputStream: void <init>()>();specialinvoke r0.<java.io.OutputStream: void <init>()>();<org.python.core.StdoutWrapper: void <init>()>;org.python.core.StdoutWrapper;false;false;4166;57010;1569;2597;1143;4268;r0[reprStack, list, array, baseArray, array, instclass, im_self, im_class, im_func, __self__, this$0, code_compiler, classfile, pool, tdata];0;
