Analysis;Rule;Seed;SeedStatement;SeedMethod;SeedClass;Is_In_Error;Timedout;AnalysisTimes;PropagationCount;Phase1Time;Phase2Time;VisitedMethod;ReachableMethods;MaxAccessPath;MaxMemory
ideal-ap;IteratorHasNext;r187 @ r187 = virtualinvoke r1.<net.sourceforge.pmd.Report: java.util.Iterator iterator()>();r187 = virtualinvoke r1.<net.sourceforge.pmd.Report: java.util.Iterator iterator()>();<net.sourceforge.pmd.renderers.PapariTextRenderer: java.lang.String render(net.sourceforge.pmd.Report)>;net.sourceforge.pmd.renderers.PapariTextRenderer;false;false;177;261;103;74;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];290461480;
ideal-ap;IteratorHasNext;$r16 @ $r16 = interfaceinvoke $r15.<java.util.Set: java.util.Iterator iterator()>();$r16 = interfaceinvoke $r15.<java.util.Set: java.util.Iterator iterator()>();<net.sourceforge.pmd.symboltable.ClassScope: java.lang.String toString()>;net.sourceforge.pmd.symboltable.ClassScope;false;true;1900;113;1900;0;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];301247768;
ideal-ap;IteratorHasNext;r2 @ r2 = interfaceinvoke $r4.<java.util.Set: java.util.Iterator iterator()>();r2 = interfaceinvoke $r4.<java.util.Set: java.util.Iterator iterator()>();<net.sourceforge.pmd.renderers.IDEAJRenderer$SourcePath: java.lang.String clipPath(java.lang.String)>;net.sourceforge.pmd.renderers.IDEAJRenderer$SourcePath;false;true;1804;94;1804;0;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];289133424;
ideal-ap;IteratorHasNext;r33 @ r33 = interfaceinvoke $r29.<java.util.Set: java.util.Iterator iterator()>();r33 = interfaceinvoke $r29.<java.util.Set: java.util.Iterator iterator()>();<net.sourceforge.pmd.symboltable.ClassScope: net.sourceforge.pmd.symboltable.NameDeclaration findVariableHere(net.sourceforge.pmd.symboltable.NameOccurrence)>;net.sourceforge.pmd.symboltable.ClassScope;true;false;30122;77;30026;96;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];306570416;
ideal-ap;IteratorHasNext;$r7 @ $r7 = interfaceinvoke $r6.<java.util.Set: java.util.Iterator iterator()>();$r7 = interfaceinvoke $r6.<java.util.Set: java.util.Iterator iterator()>();<net.sourceforge.pmd.symboltable.MethodScope: net.sourceforge.pmd.symboltable.NameDeclaration findVariableHere(net.sourceforge.pmd.symboltable.NameOccurrence)>;net.sourceforge.pmd.symboltable.MethodScope;true;false;60393;71;60320;73;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];330279464;
ideal-ap;IteratorHasNext;r6 @ r6 = interfaceinvoke $r11.<java.util.Set: java.util.Iterator iterator()>();r6 = interfaceinvoke $r11.<java.util.Set: java.util.Iterator iterator()>();<net.sourceforge.pmd.dfa.variableaccess.VariableAccessVisitor: java.util.List markUsages(net.sourceforge.pmd.dfa.IDataFlowNode)>;net.sourceforge.pmd.dfa.variableaccess.VariableAccessVisitor;false;true;3443;128;3443;0;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];371613112;
ideal-ap;IteratorHasNext;$r2 @ $r2 = interfaceinvoke $r1.<java.util.List: java.util.Iterator iterator()>();$r2 = interfaceinvoke $r1.<java.util.List: java.util.Iterator iterator()>();<net.sourceforge.pmd.Report: java.util.Iterator errors()>;net.sourceforge.pmd.Report;false;false;132;346;49;83;8;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];285953128;
ideal-ap;IteratorHasNext;r1 @ r1 = interfaceinvoke $r21.<java.util.Set: java.util.Iterator iterator()>();r1 = interfaceinvoke $r21.<java.util.Set: java.util.Iterator iterator()>();<net.sourceforge.pmd.symboltable.ClassScope: java.lang.String toString()>;net.sourceforge.pmd.symboltable.ClassScope;false;true;1794;156;1794;0;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];304658544;
ideal-ap;IteratorHasNext;r3 @ r3 = virtualinvoke r1.<net.sourceforge.pmd.Report: java.util.Iterator iterator()>();r3 = virtualinvoke r1.<net.sourceforge.pmd.Report: java.util.Iterator iterator()>();<net.sourceforge.pmd.renderers.EmacsRenderer: java.lang.String render(net.sourceforge.pmd.Report)>;net.sourceforge.pmd.renderers.EmacsRenderer;false;false;193;50;115;78;4;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];289280440;
ideal-ap;IteratorHasNext;r8 @ r8 = interfaceinvoke $r20.<java.util.List: java.util.Iterator iterator()>();r8 = interfaceinvoke $r20.<java.util.List: java.util.Iterator iterator()>();<net.sourceforge.pmd.dfa.variableaccess.VariableAccessVisitor: java.util.List markUsages(net.sourceforge.pmd.dfa.IDataFlowNode)>;net.sourceforge.pmd.dfa.variableaccess.VariableAccessVisitor;false;true;2942;105;2942;0;5;3795;r0[desc, table, array, next, value, attribute, variableNames, keySet];371760336;
